burn,lock,token_address,yield
0.0,0.0,0xC64B91030aE69bCf317aC94B0Bbe1c51C82b4710,0.0
0.0,0.0,0x8E9577eFddcbb4B2D4a415AFBafa37f277FF642B,0.0
0.0,0.0,0x59b4063709F016AA60CcFdB9791c18cd0518c175,0.0
0.0,0.0,0xf8F26b3EF339dD2eA0cbD4D439697ca68dA0e96a,0.0
0.0,0.0,0xdd690a6fF6255cD94970b8b20c86b407FcCbd8c4,0.0
0.0,0.0,0x5fcF402aCe25FC5297E0b54Cb810FD86A19E9264,0.0
0.0,0.0,0x8c88D86626F03C5c296aDf729a61C389F064f27e,0.0
0.0,0.0,0xf8e1aA45441F207AfA425c6e24A8F597Fa642f5A,0.0
0.0,0.0,0x331A4589516EAE384eA5F557853AF6aF73B9534e,0.0
0.0,0.0,0x195A179BBfe539Bb8a485D944ac60d3A0329f0eC,0.0
0.0,0.0,0x4795B92C3EF7D3774c6E8D23e29C419E02c8F592,0.0
0.0,0.0,0x28435783e5625b564BC84864edcf48a66ab2B708,0.0
0.0,1.0,0x827f6010e5511723d168c93cD4DB9F2E3BF540a9,1.0
0.0,0.0,0xc54a176452326C9fD854bE710461424DB0A40Cb7,0.0
0.0,0.0,0x62dd16E27bB35489E8072d6d3D61Cfe46c7188Ad,0.0
0.0,0.0,0x06D82f9Fb503ca2973Dd76A03731645Da3F8705F,0.0
0.0,0.0,0x13f0C67335a9086F6b30B3B088B774B8a9034983,0.0
0.0,0.0,0x691F7b3aE798ebe1bc6BB2723D4E3041a5E4FD4C,0.0
0.0,0.0,0x0bFBBcF1f9fF26C601eAEF1D4D8E9369876c41B9,0.0
0.0,0.0,0xb43E060C42646c725f0Ca001493230868179A104,0.0
0.0,0.0,0x02A094C8E455bc96e9C6a6c0f03747A1323e82cd,0.0
0.0,0.0,0x40AdFc7c23c22Cc06f94F199a4750D7196F46fbe,0.0
0.0,0.0,0xB1E9F561C0d60bC051d104A9ea0FC4b1D9d90bE2,0.0
0.0,0.0,0xc2Eb7Ff60Dc08D76dd59A28a07D3Ae6dAbCcc0Ae,0.0
0.0,0.0,0x36c7c76a4F01caB01690e08aC37FdB033f91aE52,0.0
0.0,0.0,0x9d6Bc46FFFe834C26A156b320ECfd09eCCC040e5,0.0
0.0,1.0,0x38D830b926d048470Bdc2c27506280d98b6dAC17,1.0
0.0,0.0,0x80aCB802869F7B825cdBdaCb504cF95b595BB930,0.0
0.0,0.0,0xbACf27976b69286fDBc372a491eA06d4942A75fD,0.0
0.0,0.0,0x6946353eBF00f5A6Ed012d508665a148Bb356174,0.0
0.0,0.0,0xF12ce5503e4bedb7178951321925E4306C4c3b12,0.0
0.0,0.0,0x35242Ed010d80F39643982d0216D7CA7AD1FA841,0.0
0.0,0.0,0x1Fbc1676b15b3049f5B9A5b8aE2451b24D255221,0.0
0.0,0.0,0xF2e10b224680189042863F80ce8b7Ab33f2747E2,0.0
0.0,0.0,0x874CC9C42A035a8FBDA5FCaa38286E7033B5A3E4,0.0
0.0,0.0,0xddd2Ec6bD01506A8510aBa02393fB058D9F6CE89,0.0
0.0,1.0,0xeb9cA345f773A88437742c4527ccF0F691191cD0,1.0
0.0,0.0,0x2ec08E59ED827bE587897eDCdbfF59215e785496,0.0
0.0,0.0,0x4abE1ee2b21F181638AF0059Eda9E0eEDdBB1016,0.0
0.0,0.0,0x9b611795E434Ad8FB0d6158B53b39C0f4bc59dEf,0.0
0.0,0.0,0xb13F0A601b2a7835fb2cAB2EbD5E4AB1f97E2FBB,0.0
0.0,1.0,0x24f2D63a5eE7a8A75Dd37950590bBCB89786a6bC,1.0
0.0,0.0,0xA930676196ae0b2Cc1D33f0F780bF84cE2a2ad93,0.0
0.0,0.0,0x8D5844d9D7a50B7ee6daD6C5b83E95255b1ff6f5,0.0
0.0,0.0,0xa69F9FDA4D81732576C71F4fEc684e90a008d8c9,0.0
0.0,0.0,0x3174d218674658DD67f88D967834c9388e07ce4e,0.0
0.0,0.0,0x4a8fdbbCE0378C4835Bce7C56C0aF4a2F442faA9,0.0
0.0,0.0,0xE307bCaA460d83bAa6452784461593D7A537a047,0.0
0.0,0.0,0xBfec19e7cd47FE4b1022fDc4c652eE7bD85a9D13,0.0
0.0,1.0,0x834cE7aD163ab3Be0C5Fd4e0a81E67aC8f51E00C,1.0
0.0,1.0,0xD4Cb461eACe80708078450e465881599d2235f1A,1.0
0.0,0.0,0xa85D6c5814d5DBa03570ed0bAd510E7D33FEcD32,0.0
1.0,0.0,0xE85e3b73EfF4873D99De238A9cB256Df847B803D,0.0
0.0,0.0,0xC237868a9c5729bdF3173dDDacaa336a0a5BB6e0,1.0
0.0,0.0,0xC1AB2325cA6069082ff84CCd0cE7F138C4AB62Bc,0.0
0.0,0.0,0x90D702f071d2af33032943137AD0aB4280705817,0.0
0.0,0.0,0xBA32BB0A6d51C42aFd32cc2508275C0D28C477Ed,0.0
0.0,0.0,0x48Ca1b283148a9C90BB443C45360f1dd19b47F12,0.0
0.0,0.0,0x97aa7e0aF7eD3f69D2A6b66C7860F2e53D5334DF,0.0
0.0,0.0,0x6bE55AF1ea85c31f4c787BFa83F74BC7F9bb9fDa,0.0
0.0,0.0,0x0516cbB0bdeA3A8c782D3eC6388283e2860Fdc8B,0.0
0.0,0.0,0xcFE5C6e15de686E14FD3114f30d0358bec16f6A7,0.0
0.0,0.0,0xD7D2Bdaa0C99C77c77c18bE1C315f3E706A1BE1C,0.0
0.0,0.0,0x837A99Efa5dfD28b14819d645875fCBB81B79D46,0.0
0.0,0.0,0x0e508f4d6123A89DCD03d49aC255DE16Da87162a,0.0
0.0,0.0,0x4aDF6E6b11995C54537F95DDB9077234710343A2,0.0
0.0,0.0,0xAeE4AA6620d63aB71d8202d548f6C783fbECC4D5,0.0
0.0,0.0,0x867E1e1f7A469535e0BE66091a5d8Be4749143C8,0.0
0.0,0.0,0x4ae63e92ddA9072Fc47bfffD623737Fc736533F9,0.0
0.0,0.0,0x827341884d5316f843c5d30263A68404d512e3bF,0.0
0.0,0.0,0xa1d65E8fB6e87b60FECCBc582F7f97804B725521,0.0
0.0,0.0,0x4961ec66B79eA174bc1E5Ecee219f9980C540Ccd,0.0
0.0,0.0,0x0F4CA92660Efad97a9a70CB0fe969c755439772C,0.0
0.0,0.0,0x65D14e3E5Ea1e0b752783837ff1136BFe0A5dD34,1.0
0.0,0.0,0x5ba75646299bF7cB3CB60a191790cC7DA035A8B0,0.0
0.0,0.0,0x929d87A3aaAbc18da7f34945C896F4500CDB0043,0.0
0.0,0.0,0xDe7D85157d9714EADf595045CC12Ca4A5f3E2aDb,0.0
0.0,0.0,0x65CCCB605b11b3bFbAf9AF94B12655A804F3a54f,0.0
0.0,0.0,0x3297188D61F51141015ce2110A517cbc0C296Ccf,0.0
0.0,0.0,0xf0C6521b1F8ad9C33a99Aaf056F6C6247A3862BA,0.0
0.0,0.0,0x1aE3c2449e2B884E81459d60f935351Ba16FD760,0.0
0.0,0.0,0x9E079a3a12Fd2018Fdd59D689A3fBc2e6f4dc8fF,0.0
1.0,0.0,0x595F580Dc51C7b501870035ec3Ea8EbF5589cc38,0.0
0.0,1.0,0xC2dbd43045a4bfC21dDe0a7A52B02BcEbD08b9Cc,1.0
0.0,0.0,0xAFb39B11432AE3915dE4d50EA756A16954bFA276,0.0
0.0,0.0,0xC58497E2802928394719Dd2e175CFA5d654E52dA,0.0
0.0,0.0,0xe9133c366cD649ffc6661BB8109F0fB1f8F8e871,0.0
0.0,0.0,0xeC571b59BBeB0fEEb8fDA2109913b586DD69f747,0.0
0.0,0.0,0x268844783341243cf434Fc7235603b8D3A874a4e,0.0
0.0,0.0,0xEe018Ef0bbAB5d59E3EE4349A62AD3631D9b9191,0.0
0.0,0.0,0xA974c709cFb4566686553a20790685A47acEAA33,0.0
0.0,0.0,0x7895f03eA6C063DA6E2f53C369f3f01CFc828446,0.0
0.0,0.0,0xf5532F237c31968B2d51cc55fC48dbcAa92A4dEC,0.0
0.0,0.0,0x0Dbb15E7487F0AeA4214047E405349879fdA52E6,0.0
0.0,0.0,0x77c98a72554DAB5C8dc8f2D854522366967AADF2,0.0
0.0,0.0,0xD1F46a01C040E272df4F61076E58A5b2695de0C8,0.0
0.0,0.0,0x01fF50f8b7f74E4f00580d9596cd3D0d6d6E326f,1.0
0.0,1.0,0x365200f8FA677158fE690FBF36Fbe82FC4f6769f,1.0
0.0,0.0,0x13a351aF64B4f8387FD197Be1d55e3CD75eB02f2,0.0
0.0,0.0,0x5292CD6dF3eCF2CCeC87D88115741BA35255d0DE,0.0
0.0,0.0,0x173cB65018BA788C21a269C11537bE113ECE1908,0.0
0.0,0.0,0x1D016296baB33cB1012Df3E3c5c409C34f27873a,0.0
0.0,0.0,0xF038407832F691b5F4863Ad142A9B64fF9ee1688,0.0
0.0,0.0,0xB27dFb09A8E5C668543430532778e607E88730F2,0.0
0.0,0.0,0xed94EB47809AAb35720d55475aF4F23D1fE23443,0.0
0.0,0.0,0x1572dE1304b3534Dd2b2aE0E502dF295CaA8fb67,0.0
0.0,0.0,0x317B5eDF549bd69Dbfa6faD89C8121533b0E7f7F,0.0
0.0,0.0,0x6a758ece1CC3E860d50c688Ef857F9Bd90A7b404,0.0
0.0,0.0,0x9d71d339Ad9fDcaD87d0CecAF6Df0ceF36727a57,0.0
0.0,0.0,0x68d19E46f673262c10137c53DE96681e5ab8F156,0.0
0.0,0.0,0x52d904eFf2605463c2F0b338d34aBc9B7c3e3b08,0.0
0.0,1.0,0xC96c1609A1a45CcC667B2b7FA6508e29617f7b69,1.0
0.0,0.0,0x94Fe2b085Ca01BcafBcFa79fc208f499223F41e1,0.0
0.0,0.0,0x2e2bc31567A304525A7a7062A4d20960c4e40562,0.0
0.0,0.0,0xcf9c692F7e62Af3c571D4173fd4ABf9A3E5330D0,1.0
0.0,0.0,0xE8Dddb692277Cc9392b0eFD907F4626777651a47,0.0
0.0,0.0,0xaAf718eBF893BC8f56C89fD325829b8104f5565B,0.0
0.0,0.0,0xadc67a46075e49f602C5206989050347a38E49b3,0.0
0.0,0.0,0x37776ff25bb2c392e46A5e490f90CA5438248C1D,0.0
0.0,0.0,0xDb61935FB38755FE054F6f2F9e9300f680fB42b0,0.0
0.0,0.0,0x9a1889b3F6Ad4dDbD8199b77e5aF1B37f3f7F8db,0.0
0.0,0.0,0xbBff5C1270a1Cfa15B67ed75fB2D038908F57ef7,0.0
0.0,0.0,0x3fc49463A3976d09e7cE08D30a395bC7e1680A80,0.0
0.0,0.0,0xcB8b366e77cE177D1A64bFE603Fa124a088FAe6c,0.0
0.0,0.0,0xa97ab840D51Adb5f71849EfB0bF81f9e9C1Da4A6,0.0
0.0,0.0,0x9d13E744e4F6F6fDE53c9056F09354Aa9B934A4a,0.0
0.0,0.0,0x9dCa0Da6D2D86AD0f7AE30bd27132bC510068332,0.0
0.0,0.0,0xe341a211522ca580859c0067D9f27d1526590629,0.0
0.0,0.0,0x281D3f71B2d9690Df170DaBfef1DcA15b29AB224,0.0
0.0,0.0,0xA9aa1921537dA0138B61331B4b246AacBd9aBAA0,0.0
0.0,0.0,0x3E7f866cCdf4C2155Bdb80594356E7a6fFe25b90,0.0
0.0,0.0,0xfe9BFc56702DaFe4FBa6F9C14a2178a762f57644,0.0
0.0,0.0,0x442dC4dbB08E8a2c4Dc8c28CC2c98369aECCCD26,0.0
0.0,0.0,0xC7dc7d0E11f16D95B05b7AA08a40A2f8128Cc0a7,0.0
0.0,0.0,0x8dB1D28Ee0d822367aF8d220C0dc7cB6fe9DC442,0.0
0.0,0.0,0x835F93c92C8c1Ea3C4C42D67008c5353F110534a,0.0
0.0,0.0,0xd408a9520a2bA40c08F460ba9EA6C91c639bD909,0.0
0.0,0.0,0x8d596F1CFF1070C5B2A05a082fF34025bBC66424,0.0
0.0,0.0,0x89B5be333e6B6ea152d4810887D0000D036cFef9,0.0
0.0,0.0,0x5694296747eA315436fb8070c40F828b916B5121,0.0
0.0,0.0,0xB63a07b9606C0BA5F774DfD07C2aCdfADE629179,0.0
0.0,0.0,0x7B7BF67A6b4dD5c60ae984652a2Aa0946A3d7bEC,0.0
0.0,0.0,0x48152F12bf80a04f8c5af5336f2453CDE0Efb850,0.0
0.0,0.0,0x069131a539e523f89e760299E5b485632A1F9e4D,0.0
0.0,0.0,0x71E454c9932Ca0A5aF74f6E25c947529DEB02e81,0.0
0.0,0.0,0x53C45b2C821C391c3e7e76B05473D98dC586c5EA,0.0
0.0,0.0,0x42BcEDe7757a0e410c52fd2f78853f366900291B,0.0
0.0,0.0,0xb4F31C1215BcB205E54bBeE39aC46D44e4491a42,0.0
0.0,0.0,0xe52024b089192Cf3B3AEb3E9834084CFf98E2A98,0.0
0.0,0.0,0x1076D4E3C215f3899a01d27a5b3583b89889eb74,0.0
0.0,0.0,0x25aE43c95F89f2840187d40182f757E298F6b448,0.0
0.0,0.0,0x640d5f962606dE41E3b6065134ab85B1214b1085,0.0
0.0,0.0,0x0Ed473de0906c3A5C9995Ae48b8728054Cb663C4,0.0
0.0,0.0,0x67F1F66D40A8FE3feF5Fd213ea2B74b9C528D427,0.0
0.0,0.0,0x8fd8De153228f02A57DCfd550adf88Be017b598a,0.0
0.0,0.0,0x5273063725a43A323300C502478C22FbB4e92C2D,0.0
0.0,0.0,0xbb23356F10138eae0011A4da2a448A1916De5f14,0.0
0.0,0.0,0x7749afdD4f60A0eC3568a32C886B199d67e09443,0.0
0.0,0.0,0xcF0A9F89ab34D39C11B5e08e1c6aC33A47e207c8,0.0
0.0,0.0,0xd3717c6bD34Dda764eabC8b1239285599287e4A9,0.0
0.0,0.0,0xB1A00536AC2BCbbC722D5CbeA06E590F3933C0CD,0.0
0.0,0.0,0xaeE888E13Ec98c88048EecAc9530eE6dF49b1472,0.0
0.0,1.0,0x102345d0D950f9C209a72cCa19Bd2A143080Ee6b,1.0
0.0,0.0,0xa47c8bf37f92aBed4A126BDA807A7b7498661acD,0.0
0.0,0.0,0x08caE08246E9e47ab20db3D87375094B1Ef3A533,0.0
0.0,0.0,0x93C9175E26F57d2888c7Df8B470C9eeA5C0b0A93,0.0
0.0,0.0,0x958985c22D83B95F865B9478A64328ac71D75533,0.0
0.0,0.0,0x71a4CAA05D7319EE40b49201fb992Aa12A4550da,0.0
0.0,0.0,0x2e5Bcce8fc260B7DC880D655BBcC3EE163E878f5,0.0
0.0,0.0,0x7538f734D718E9b690f9107df8C8dee525368360,0.0
0.0,0.0,0x625687081BA9FcbFfB0ae6bfe8D7FaD6f616f494,0.0
0.0,0.0,0x208E7E9f69f2E91c32F42CDAEBA7b32518d76f04,0.0
0.0,0.0,0x92e68C7f14f6201c0B7207C492190d0b18eeE71B,0.0
0.0,0.0,0x88eB6E279553A0f8556D4eDc10d9eb3aE0b32bE5,0.0
0.0,0.0,0xdD4A231635Bb9DA67DEa2E0E3daeffD8688cF810,0.0
0.0,0.0,0x199D104326605295305D9C8907710D02Ef40f594,0.0
0.0,0.0,0xe97Dfe37CE77e673d66dCD21321652d3fEEFE081,0.0
0.0,0.0,0x47019E23a34cd28b752Ba90fD7a5868DfEA1EA8c,0.0
0.0,0.0,0x10FC1AF52C117bC29D56eb7C2187AddB37CD4201,0.0
0.0,0.0,0x9944F754021D1758d0a39ce7B7a6fb77733E5dC4,0.0
0.0,0.0,0xB34b941E57B2646601e082a48cE050c949c5B932,0.0
0.0,0.0,0x5B7533812759B45C2B44C19e320ba2cD2681b542,0.0
0.0,0.0,0x21aE4FDab2DEF9CbF46bb9F76bFc705849023f3e,0.0
0.0,0.0,0x5190969B30997862F37bAF7eA4D59B9770181907,0.0
0.0,0.0,0xCa6eF5F600E0015751e973D8eDcb208877bDee05,0.0
0.0,0.0,0x029177c1fD6190A8DFc85d9A3E13bF78581Bd3D6,0.0
0.0,0.0,0x103041Af1784a9d2c2a84137067244D2f1743438,0.0
0.0,0.0,0x89EE13205340777FF8C260B45005fDb45710cbFe,0.0
0.0,0.0,0xB468c60Cd5dA1C1101252Ba18FD9AA3c3f039467,0.0
0.0,0.0,0x1E1EEd62F8D82ecFd8230B8d283D5b5c1bA81B55,0.0
0.0,0.0,0x3ddB6c78102197FB56A95063Ca97C99de39cf92A,0.0
0.0,0.0,0xd3cE34Dfb3aCBBeC3ACaDd76A878Bec7ef900314,0.0
0.0,0.0,0x3a87B1700872968eC8e016C230927C974C8f925b,0.0
0.0,0.0,0x16d9B105092Db775531aDe89987164360FaBB257,0.0
0.0,0.0,0x370A8F05aD715Bd3FA4FB231B4B440b651AC7089,0.0
0.0,0.0,0x62FA1BA09f3A263103eC057DDA4d63742afA626E,0.0
0.0,0.0,0xdF9903f031f4eeE413b34A3D20aD80c732Efafe6,0.0
0.0,0.0,0x16ECCfDbb4eE1A85A33f3A9B21175Cd7Ae753dB4,0.0
0.0,0.0,0x0475d376dA562d05aFDFEB723d82d1e73a895A83,0.0
0.0,0.0,0x2c7407F7B395407066523dBB5d1A317E5C1e4DB8,0.0
0.0,0.0,0x2EeA42b4f7EFdFA7CacDAB8C89C2bDbE21Ef8b6C,0.0
0.0,0.0,0x81De93B3a1d09a067126241390fae5Dd5A26548E,0.0
0.0,0.0,0xF35af85f15D60f9416f572A0A7b95F796eA646c5,0.0
0.0,1.0,0x66d709Be12f9002EcE89A08Cc99dc284A8AeDa81,1.0
0.0,0.0,0xF29B5d5a4758A72518A405aeC34EE41621C5c7cb,0.0
0.0,0.0,0x3A5e258FC92cbac060012b1aA0D227A3E58B8e2d,0.0
0.0,0.0,0x3dCa7AD9573Bf3DE192cC8e7eAc3aA4E45D4d133,0.0
0.0,1.0,0x42bAAa5B78e872195e0D5c238a43Da4bC809bfA8,1.0
0.0,0.0,0xFC103503C079855444a9561C954280EFD1bf0531,0.0
0.0,0.0,0x2d0603f6Ae4d05388c5C78cEd57F8E28ff633630,0.0
0.0,0.0,0xEF4d73099d744Ab063f651c59ABEa5C5A5DDc63a,0.0
0.0,0.0,0xB63E8750820260e870C1202671a3DbAefAbC7EE2,0.0
0.0,0.0,0xf6d560d3134d20FF02BeF7dae61b1E873F45dFA1,0.0
0.0,0.0,0x7C9329c192Ed90a9300932949b1c875135b1198D,0.0
0.0,1.0,0x3781731AcD887B14D7f7F261F3aADA7f6405868a,1.0
0.0,0.0,0x30bb8D13047204CA2AB8f94D4c96e9Dab85bAc28,0.0
0.0,0.0,0x7BaB00450C5b5E31AdE54134239b942fb8AcAB03,0.0
1.0,0.0,0x814E351Ea87288501d52aE0E62b9F77B992f18aB,0.0
0.0,0.0,0x692aCCdD8b86692427E0aa4752AE917Df01CC56F,0.0
0.0,0.0,0xbB2B4EE0335936C01D98A3A332F1AB34C1808464,0.0
0.0,0.0,0xcc5CB920D39d4d43E68d373a4889Bb6d88ED2497,0.0
0.0,0.0,0x33063A163B694719b70B0F9a65bdadca7036C7E9,0.0
0.0,0.0,0x7b29811f6d30Cd6FE729b56247AE6e0A8e6F5D88,0.0
1.0,0.0,0x626D96D9e9c07A76B71203559a7fe579254433A0,0.0
0.0,0.0,0x2ef52Ed7De8c5ce03a4eF0efbe9B7450F2D7Edc9,0.0
0.0,0.0,0x6d0078514AF2D128F33f62c6fc34AD36F5DB2162,0.0
0.0,0.0,0xe859e007eAC36BA95146648D0646A8651E30237E,0.0
0.0,0.0,0x3a7ad269a4c5f55171a6d15B9414E6448b045788,0.0
0.0,0.0,0x19599aD1500E6c8075473277Ec77b74738885129,0.0
0.0,0.0,0xF44a697e89B5fb84e8B36eB3a44858C2861D305d,0.0
0.0,0.0,0xD89E61b65072DcEf6046c1B2E775e4E3476a45F9,0.0
0.0,0.0,0x172fFE83a4dE29E52DD6a694970d23803f1541D9,0.0
0.0,0.0,0xb5b7475C52Ac572d4Fc20788446d68A1a5aA4042,0.0
0.0,0.0,0x3CAA0C7Bb9042e84abB9289A783E331cF793E7cC,0.0
0.0,0.0,0x41b414E4a3Ee39aF390d3bc47c9f5109C0146dBb,0.0
0.0,0.0,0xc502002aEB1b9309FcCb016adF50507987Fc6C2b,0.0
0.0,0.0,0xe28a3AC5CcdD3f86eCaC7252D4dD5Cd44E859Fa5,0.0
0.0,0.0,0xCe5BA265661808836858573E412ED438399D45B7,0.0
0.0,0.0,0x8c39580271eA087d0E81dcf8675d5b856Dca957D,0.0
0.0,0.0,0x26EA1f595f6567b7050fBbA24F6A66e19Db4D560,0.0
0.0,0.0,0xD95Ec0B0011c051fbbfE240c0fcDA1098138D68f,0.0
0.0,0.0,0xb0D993988EBA962b1c2e38C03FcF4c3cf0E4b360,0.0
0.0,1.0,0x5A9309Ac33F825e40785cE5d5Be758a4380de4Cc,1.0
1.0,0.0,0x5218E472cFCFE0b64A064F055B43b4cdC9EfD3A6,0.0
0.0,0.0,0xEAD79F852Cc18bf3292ECCEfF2cc4136c41E1986,0.0
0.0,0.0,0x1A761eeF0a146F193bb8cd4E0751d3b849CA7611,0.0
0.0,0.0,0xE7aD6a626810ADcfAE4602648AE3FeD6fD9CA36e,0.0
0.0,1.0,0x33843d60eC21F153e13835169F059A52CC0B6cD4,1.0
0.0,0.0,0x1bbd2EF9B9E7F4DfB00f0f7D2EE828319154505d,0.0
0.0,0.0,0xc040325c591fA6c6741B106E77c86F69e8B98722,0.0
0.0,0.0,0xB882f7FfC6a3306017924F00D0e71C9DbAC72c2D,0.0
0.0,0.0,0xb430E312f2618C280BaBcb3E159B9aB1814F0F7f,0.0
0.0,0.0,0xFc57EDBA23296a39a00974eF23321e5F499Cc637,0.0
0.0,0.0,0x0B259C2Da43B33d9D81D540a8aDe80409b19DF5F,0.0
0.0,0.0,0x22B3FAaa8DF978F6bAFe18aaDe18DC2e3dfA0e0C,0.0
0.0,0.0,0xb986C87D66a7b8DB684Eb13D894135d736446e69,0.0
0.0,0.0,0xdcA0260694F3A5F9dDF131e3112C4CcC4EebFFB8,0.0
0.0,0.0,0xa7bc3d36a189D1448FcE9c135bE0e1496039aC48,0.0
0.0,0.0,0x1aa91300253604949F3B8867b70a7e1506B632b2,0.0
0.0,0.0,0xeCAB75c31E17528E0896580F3E34Bd5545DaFe48,0.0
0.0,0.0,0x9534ad65fb398E27Ac8F4251dAe1780B989D136e,0.0
0.0,1.0,0xAeAf3F5eB93044Df12cBC892684E2431660D3b00,1.0
0.0,0.0,0x048f43402b2fB294f363E1D8E9f49474B9fc6Af1,0.0
0.0,0.0,0xf07c56fb7C5910CfAFfDDd90111af96446B6d34b,0.0
0.0,0.0,0x997c72d83926fB2cE19C30E41319A6A51Bf08e59,0.0
0.0,0.0,0xF341ea272d44C0C31291220D9FBa2453Fe50ad88,0.0
0.0,0.0,0x937D53E95968d42C885af2fe6BCb919A21031A0c,0.0
0.0,0.0,0xaA8AAe537A40a37ec73c250A0C2983E66c20A9de,0.0
0.0,0.0,0x287e7b789e03c1bBC297BA8c78dB70a9437b2fee,0.0
0.0,0.0,0x6c71424976be210b69688A34f933e1129f835f18,0.0
0.0,0.0,0x5C158fa01Dec786522238B767Eb4d1e6e8081340,0.0
0.0,0.0,0x08F1200Ebc66bE827085D715B7214E09c2172f1A,0.0
0.0,0.0,0xFEaf96CF4a0dA1E4EDB8e0a959CB1fCfF35e5CcC,0.0
0.0,0.0,0xC51f34C34bee5Bd8396c75C43d27954a4F0F6B58,0.0
0.0,0.0,0x989F4B130dB5260ef940976F6a37cF59cBb406bb,0.0
0.0,0.0,0x2eC95B8edA549B79a1248335A39d299d00Ed314C,0.0
0.0,0.0,0xA2A53374DC86962E8773B92a077b0c1FCC02A943,0.0
0.0,0.0,0xFDaeE40854BFCC9F8f08FbFdaf9ff713DE7541a2,0.0
0.0,0.0,0xd8b02C6A0B683B01E8c013A577c54AC94101f35C,0.0
0.0,0.0,0x43782B4B16A936fE39c955157b88F60F10bbD6f6,0.0
0.0,0.0,0x3Bba2b55E83A2C647b0fC00037D791FAC454aC9d,0.0
0.0,0.0,0x6824822886c5c7e09451249e700980fb4cac256F,0.0
0.0,0.0,0xA7c6D082FC30c448b73f2BEa6E49166233879C34,0.0
0.0,0.0,0x1372786597b83b6eA8507b97c04cc3bFb0E8A90A,0.0
0.0,0.0,0xA9106aA194b3657e7EdF500e8637510aB0E68b1A,0.0
0.0,0.0,0xD325C73792368BaC17fBbaea79f7a09747041AF1,0.0
0.0,0.0,0xb0D04Dc60f5470F8056Ac7e0895b9184d9B46E09,0.0
0.0,0.0,0xdbdb3e04dd4E03AA40802D221481772F5Dca97aa,0.0
0.0,1.0,0xa904E89F668FA277574c8cBBb63d466e9Bd11737,1.0
0.0,1.0,0x6616756594097bc222042c6F856164350F2EE116,1.0
0.0,0.0,0xA65957b1e1f0535DF74902BF1cF3a77B4A1EB54B,0.0
0.0,0.0,0xC00cC4198692ad54Dc106Ad1B522921b1071e67B,0.0
0.0,0.0,0x49AF9e58D6e459d4bb37767aBE37E2EfDc4687d2,0.0
0.0,0.0,0x53886D0DDBA6BaFaF2C3F9512029a7ff862F5e6E,0.0
0.0,0.0,0x3e018C03ce07C0ac698130c863212602EF0cE779,0.0
0.0,0.0,0xc00B89fC3a7Ee7043629D8f9A79ABFeF55634960,0.0
0.0,0.0,0x0F820AD4B87403f8d35b329432f60c2e798D70aA,0.0
0.0,1.0,0xEC895f5858D5A3E542985CB9e6e64d1C649469Fa,1.0
0.0,0.0,0xE8f2D9151dDD655392D0559982D49B2603215eEB,0.0
0.0,0.0,0x58590eAb5F297A1Dac044a6C67Bd73d9973E4669,0.0
0.0,1.0,0x4d01af1F27d0783CC1B2ff52a546f74d33e162E6,1.0
0.0,0.0,0x1679ec0CaFf6BF1D79A7970f591115841CaC08Aa,0.0
0.0,0.0,0x3fE8E44cf92358167Fe6B522368bCB6327807A55,0.0
0.0,0.0,0x063F94a725D4bfA66746d665782a1b137195860D,0.0
0.0,0.0,0xa06a578B4821FEF08d0138198Ec5013F6bbb4d71,0.0
0.0,0.0,0x690c7bD8C042B2e04312b480Be7738E15792bd14,0.0
0.0,0.0,0x39b00Bdd39c4A1E6743a3f904816778db7E26904,0.0
0.0,0.0,0x0f46eba0Bafe2739d9F3C43A48BB84BEE1f6644f,0.0
0.0,0.0,0x1323085Da570Ff751C7Ea7255ccF331f2ca9669F,0.0
0.0,0.0,0xb0fAB2940af6599325597A20C8BAd296637488F2,0.0
0.0,0.0,0x7319aD41e16d9baf3614c9a350F440b9Da7210dE,0.0
0.0,0.0,0xA53983a62fdc264E891f7C2b011b07480a00143F,0.0
0.0,0.0,0xaf6c243Ef8EFE16d6791F39472cE26f2fF70092d,0.0
0.0,0.0,0x6ddAACAd05a2dAEf638880606AD81bdC2db70FB7,0.0
0.0,0.0,0x91b45FA65A63432c8C464Eee9A2A11b77C406Ea0,0.0
0.0,0.0,0x2122e8842407bAa9D8fB34776A71Cc442157E4EB,0.0
0.0,0.0,0x97D6202d54157e180407D35FB09F236e188A4702,0.0
0.0,0.0,0xe2779a47d74A01D9C66d566091ffceE2912E1558,0.0
0.0,0.0,0x438f8b385524820DA4597b5C98358D8e7c43649B,0.0
0.0,0.0,0x75a26f898697a2C5556AE84993ebcfb25CA2B043,0.0
0.0,0.0,0x9B2B00c1c76Ac19756Dd57245E2A0B91b946AC89,0.0
0.0,1.0,0x9F41DA75AB2b8C6F0dCef7173c4bf66BD4f6B36A,1.0
0.0,0.0,0x5c315890f18C37Bb13bc7F4a0DbD3608955838b0,0.0
0.0,0.0,0x814C16976B7E2074D0A3Ab9A445C7fA9873501E1,0.0
0.0,0.0,0xDd44780c66F74b856c32F2BA4095ecc4ef143A57,0.0
0.0,0.0,0x68f1B730614216e4E7c5205FE4862096796aAC38,0.0
0.0,0.0,0xB62a27755359F1C87dB73Da76dDa6D35EfEd3Ab8,0.0
0.0,0.0,0x2d92e26121D54c3Ff0d87456fec510ECEbfE434A,0.0
